Province,Mean_Bawang_Putih_Bonggol,Mean_Cabai_Merah_Keriting,Mean_Daging_Ayam_Ras,Mean_Daging_Sapi_Murni,Mean_Tepung_Terigu_Curah,Mean_bawang_merah,Mean_beras_medium,Mean_beras_premium,Mean_gula,Mean_telur_ayam,CV_Bawang_Putih_Bonggol,CV_Cabai_Merah_Keriting,CV_Daging_Ayam_Ras,CV_Daging_Sapi_Murni,CV_Tepung_Terigu_Curah,CV_bawang_merah,CV_beras_medium,CV_beras_premium,CV_gula,CV_telur_ayam,Trend_Bawang_Putih_Bonggol,Trend_Cabai_Merah_Keriting,Trend_Daging_Ayam_Ras,Trend_Daging_Sapi_Murni,Trend_Tepung_Terigu_Curah,Trend_bawang_merah,Trend_beras_medium,Trend_beras_premium,Trend_gula,Trend_telur_ayam,Autocorr_Bawang_Putih_Bonggol,Autocorr_Cabai_Merah_Keriting,Autocorr_Daging_Ayam_Ras,Autocorr_Daging_Sapi_Murni,Autocorr_Tepung_Terigu_Curah,Autocorr_bawang_merah,Autocorr_beras_medium,Autocorr_beras_premium,Autocorr_gula,Autocorr_telur_ayam,Skewness_Bawang_Putih_Bonggol,Skewness_Cabai_Merah_Keriting,Skewness_Daging_Ayam_Ras,Skewness_Daging_Sapi_Murni,Skewness_Tepung_Terigu_Curah,Skewness_bawang_merah,Skewness_beras_medium,Skewness_beras_premium,Skewness_gula,Skewness_telur_ayam
Jawa Timur,-1.2285623518642699,-1.0066184704442427,-0.5628499806962228,-1.7140665378956412,-1.0449182174666694,-0.9461687340928002,-1.1874977729882603,-0.9453633217936086,-1.7489733174282633,-0.8572565260780434,1.4289888529060073,0.9543954412498112,0.4892239587196187,-0.4673074177615853,0.15291144626740116,1.1962455616879382,-0.4714552421499766,0.21017578612549817,1.3754942484925463,1.0335144893048156,1.4143487029168635,-0.8182134321524127,0.022310831890478274,0.1839510100696684,-0.058924310053635534,-1.5752624059628113,-0.23254715365945908,0.3541688634923124,0.8669948474553192,-0.7586807836182974,0.6218995878284019,0.64788836097746,0.7708576953074716,0.38863159976154826,0.5979082011808879,0.47573940762918565,0.595258257586828,0.510124999817279,0.656038514162773,0.7310469746158089,-1.2909175555575714,0.7281674546648281,-0.04688618666451368,1.4250425703029237,0.14940232011630697,0.16473727773986757,-0.6590985877524312,-0.3826079195104803,-0.11683479177963767,-0.3219054872632921
Kalimantan Barat,-0.39456479229382574,0.8317124242986834,1.0544948018555134,1.446425458579379,0.716209372584425,0.038804741639858545,1.0136175418697209,0.9838499181601622,0.015588109564662323,0.37434589329838003,0.5886052084708676,-1.7962037698177342,-0.20973546344247623,0.5747290364048764,-0.19202764787871637,-0.3679379631699187,-0.9194378437587131,-0.7439894920231924,-0.17976038811110337,-0.3505770543749191,0.422424249653767,1.3981917774361647,-0.0201668823437902,1.2257329036717581,0.7375628279854213,-0.7405724201544965,-0.7111026704740924,-0.5013542460165283,0.07502231673775848,-0.7320566792661761,0.5042083938793449,-0.4611292095580944,0.41863601233757897,0.7724810190267128,0.6289549294183128,0.4468803150292394,0.6226119866532893,0.4986793165577869,0.4757567354610433,0.5895275446445715,-0.19912908734871626,-2.5735094168659796,0.3800565070278528,-0.6928585633440035,-1.6063955908623582,1.1446511705812157,0.941236840504754,0.6032473236688202,-0.1266835684673973,0.45275534469995077
Kalimantan Selatan,-0.601265503713989,0.09534969457870682,-0.591802165635661,1.0179256411225772,-0.9048858995983238,-0.47235922924956847,0.05794961304293588,1.7429763694099603,-0.5964485122179067,-0.0032797012772824447,0.5734397981008,-0.19584977128554926,0.7059918933439551,2.446555819198912,0.09851334683985878,0.7682205363704204,-2.109753648066144,-1.6107699852233106,0.6759180172450887,-0.0018885137911409495,0.528636774072137,-1.5427046516407807,0.4391019151432391,3.1876413758068773,-0.522567056790493,-1.3011392513436182,-2.402176511063823,-2.6222031252751887,0.11145331508790798,-0.13935965828315228,0.4405226823193203,0.15993728270006488,0.035957818933453886,0.7730299949300247,0.4539479182603344,0.34570739065389466,-2.4170301795603204,-2.523796930958602,0.3659091648768734,0.614016246583687,-0.4655336377232232,-1.4752796395848824,1.2533780385080715,-0.6322822331339131,0.5605558832573598,0.492632649725116,-0.8759086329012097,-0.7021416785197622,-0.3787824076165989,-0.9112960986738645
Kalimantan Tengah,0.03320073511488232,1.6736136283709682,1.0236585028891911,1.5867314107890362,-0.052039877865889116,0.13114144169742326,0.6808053743789669,1.5051338087824053,0.09864168308243826,0.40865826060536975,-0.9827392584549354,-1.2932690267772426,0.31637835910015905,-0.3768854761862079,0.6452707977116982,-0.060252826379117684,-1.3165265672829185,-1.7472700689361065,-0.012452098258745466,-0.5460226917244476,-1.0346542008040174,-0.7196054526763793,-0.006112477033781077,0.29173515769821,0.18458317636319327,-1.19527042653774,-0.9883505566679228,-1.4441294817248498,-0.2445761489768723,0.644868320928699,0.4665569690251825,0.1640614244382956,0.6784680261878919,0.752726150234473,0.7568742089207684,0.4188001663720407,0.03515138642985467,0.506298850266156,0.6590922136875753,0.718446919954248,-0.23263082059862708,0.08251907394490561,1.2853674792611476,-1.4393246420992671,-0.662474637815728,0.3991535461013186,0.33651117192323576,1.370211124993258,0.20116886753976404,-0.6333656239948466
Kalimantan Timur,0.15212535269780664,0.2468841211913833,0.8485800533120326,1.4638141608947213,0.02446889041440064,0.1905169739168337,1.3420310257085066,0.8598614276629531,0.5605770793642905,0.8743501244742518,-0.028376796475482788,-0.9535971546703074,-0.2142943305650582,1.461917088615616,-0.22098391052395516,-0.1612849796401754,0.6390104768923112,0.30480491082122074,-0.7532444738057067,-0.3452209370164365,0.021079175340090916,-0.22909165564678752,-0.21690006061914424,1.6721367100569164,-0.9254189340330199,0.18047558166731686,0.7882191307760409,0.46860599987974394,-1.098644057401327,-0.35589340032062783,-0.19053637697810585,-0.5637575054219698,-0.8789803349895631,0.6992084546605714,-2.6334976592883774,-0.0387478816206495,0.38515649889052705,0.3085357996180117,-0.5674215075798943,-2.60565974830887,0.1087418392849167,-1.027446018970023,-1.1966536744403153,-1.087553849017081,1.1521967292560398,1.3467718921455862,0.16994719772585237,-0.3379132989252327,-0.3875746656048938,0.382420346112891
Kalimantan Utara,0.5494104995486443,2.110731405279755,1.8573734506802884,1.8854428822390223,0.9056053908548185,0.9023507589103698,1.6763794981512328,1.198317599431685,0.7441458710268278,1.2796949632973362,-1.6114178779992165,-1.417910760959179,-0.6365874328420619,1.969339697116891,1.751048919604156,-0.7880389042560475,-0.8336376578436674,-1.0496838707790437,-4.153068848623617,0.4215626404629326,-1.570222592317754,0.9835201827664485,1.7226285988086099,1.5523054971167316,0.8502907376586399,0.7599884294046491,-0.5213956034127097,-0.7116831230685684,-3.9588541052755657,0.5582349903420855,-0.6073391756637166,-0.4164785593722392,0.36065920316983185,0.7677048737062623,0.5943693599226159,0.12197854184028466,-0.3319057361603628,0.035804152082181906,-1.0247953167248764,0.551117492837713,1.6488403237590017,-0.1004371800167519,-1.103937487237289,-0.5170148305564817,-0.7301215527552418,1.2436985219462726,-1.0693937928492276,-0.4325338252817556,-2.4184196813958545,-0.4973284930313963
Kepulauan Bangka Belitung,-0.2849425589482615,0.7928929063821208,-0.07866756678737624,0.7631599515627844,0.293821597319914,0.5092069881783851,-0.1913306894099688,0.07063374797754653,-0.4833803195829488,-0.008951040612082904,0.11852085415248509,0.4965787637491678,0.42411331609554753,1.1327668987553907,-1.073562816604908,0.45520408501500487,1.5727799464782766,0.6981946895289822,-0.37019708386627326,-1.520324934384821,0.20272959862857537,-0.8225333636813711,-1.8065378693292993,-0.828771699079546,-1.7256401314123306,-0.4290749152477356,1.5689416720382767,0.7030728193736882,-0.21878320822352043,-0.7670518431396678,0.24711104374646814,0.46417976710167935,0.4661575301657629,0.7450575853198262,0.022894815462859628,0.2530434378871135,0.5543930846718068,0.43302083662329155,0.2988170914491484,0.36347376838981393,-0.3631643345836674,1.2472023018695666,0.14635654503221052,-0.21991739899312257,1.6514539735550136,-0.20998003712769653,-0.017583048213195805,0.09546378724824534,-0.0742579398291335,0.005864902283006882
Kepulauan Riau,-0.7382864776083128,1.7638415200659758,0.627260009864521,1.284986448677451,0.3053633646093702,-0.11814301589796243,0.8815761741553382,0.5932196442772069,-1.182043014065937,0.3126169569968787,-1.6307119059566901,-0.6957742474097962,-1.5770960077955412,0.9193615399842171,-1.145501124704813,-2.937469808010347,-2.166174359243996,-2.0251279386824117,-0.4891579264853539,-0.5231974706623457,-2.0765176708039377,-0.5653085183500421,0.2019849702512027,0.7682026174098965,-1.3383846460364586,2.8964824445654784,-2.3350559700132467,-2.018517613067315,0.5517942935208543,0.4251149043116214,-2.066828677755415,-0.3438702712403029,-2.135425046801827,-1.6849686833077464,-3.252691819951358,-4.798519455131006,-3.2834784648197433,-3.983059411840199,-0.9984666150033107,-1.085170284870614,-0.45269398280968814,0.5591941960953849,-0.521950653694284,-0.10262437198260675,0.6258225108928415,-2.5063342103222044,-0.3375271312397838,1.5299870849864012,-3.423970265882656,-1.05060324180967
Lampung,-0.8921688142832034,-0.4903812138173428,-0.6371356753088444,-0.1896089273915697,-0.49147440512196977,-0.6734258193207638,-0.8891096175091023,-0.9355268525692273,-0.781051078250218,-0.4982576888594003,1.1778504664786802,1.3938759684663429,-0.6125921222605588,-0.63242789335938,0.8545587226729029,1.2940272054052862,0.4752689529890238,0.18132038360970978,0.3998594786523735,-0.09064972591417009,1.1683802955475973,0.22838095070610104,1.1281540349131174,-0.8156139706420735,1.9162864755348061,-0.8445558241746983,0.3951013166518936,0.1367618311736768,0.3346739989486145,-0.35140826860476126,0.5062044065020714,0.6382520937481796,0.5386185646780481,0.46543878950683637,0.6989846121677761,0.36739811325991645,0.6371096638064392,0.4625244651438075,0.504529068996454,0.6828598712089209,-0.810660223832973,0.6905920633566226,0.033666226362916836,0.4904275525406716,-1.0725445091871,-0.22518068214200038,0.19274139868453252,0.5304374140498628,0.24774901942075106,-1.2444599638028586
Maluku,1.3117910959364474,1.010816707416392,1.9246359541663802,-1.6619998546409347,2.1067498077526565,1.0898133908238543,1.1901362855796707,1.3695823650434231,1.760627375669752,2.0446348178675198,-1.505993518778831,-1.3985001790611815,-1.269850571740804,1.3412361651194042,-1.4790256462264477,-1.2950204856191063,-1.1398647919463267,-0.844457798588455,-0.5456977323803771,-0.9821749466409907,-1.4847024945515057,-0.1826394522619679,0.7279187981921346,0.5989193870764735,-0.11211362840224288,0.4825084447971897,-0.8322334028889294,-0.596358922639223,-0.7091890385523004,-0.08936239867153721,-1.0309155004248398,-2.3189200349583694,-0.951827519913923,-2.7099071044704908,-1.9763112916190508,-0.33427863810526126,-1.490025055167979,0.1710830820209753,-0.9342908166167301,-1.9305420482235294,0.298431483396875,-2.596564674400945,-0.4328903110191897,-0.3615281716480693,-0.6606529408447116,0.1429091330313832,-1.6407934067490768,0.5638329461742033,0.3031799078987303,1.016576797882981
Maluku Utara,2.655740664865266,0.7683855944371386,1.6645694546659913,-0.5839696570258083,1.7207288263323408,2.251396422017168,1.7290505005573258,1.252324305148291,1.6885585338907376,1.30769242419137,-1.1415561831356769,-0.9263146806293465,-1.667248771989952,0.479077559341432,0.0292991557041632,-1.5162326795771068,-0.5760732228025963,0.013452434136057873,-0.3036041139843029,-1.4562572820787825,-1.168442171880898,-0.9635122592647525,0.08326278263032863,1.0923852769029703,1.1174470881944478,1.7902686216618386,-0.2954664567898832,0.23805077329123606,-0.14733969479537498,-0.4632976059607553,-0.3556484010604294,-0.42078629082397784,-3.1406230589426416,-3.166375178216951,0.1661106522305227,-0.2583552549623766,0.07688129715410992,0.12834343407971252,0.14971716809631175,-1.7228066696240096,2.6771455174874195,-0.9177252761914034,-2.956316544288224,0.49994090342978936,-1.2442492526663531,0.5468362206796482,0.4528211213750238,-0.13034399332044116,0.5498472503177977,0.7981340728453096
Nusa Tenggara Barat,-0.5093334813309629,-0.8468669649787973,0.9365779111203141,-1.1969229801913068,-0.7188735184219022,-1.1624197486738694,-1.2603833142361105,-1.1185423214577286,0.07257228451932352,0.13797027874290094,0.7861520464288192,0.4327174549596297,-0.9081863649587715,-1.3584027485385959,1.473896948017949,0.9940900503458272,1.1185304821428934,2.2416883390420383,-0.07013538115133686,1.2016408840271395,0.8572021208083307,1.7110319477800515,-1.2815553497348737,-1.0220933113981,-0.2594768367472735,-0.29915972328655555,1.000305605396255,1.883958053022533,-0.38704528079315076,2.2679485522827054,0.1858376890018023,0.5004371477106375,0.08977502737766674,-0.07769506222413833,0.5884693455901251,0.10132056965851453,0.5246423157928547,0.26790156479588734,-0.07187823470169877,0.4305984121175516,-0.28926364778515323,-0.13679494833992878,-1.294862294732902,3.4665699167112263,0.3415663210733022,-2.2258278630373316,0.6576506977554655,0.07327486321588589,0.06635295334296869,-0.5679629047961425
Nusa Tenggara Timur,0.4626473341594066,0.6315897972786351,1.0951115991719205,-1.935993584805426,0.273747688135467,-0.9350413069712801,-0.08788615597706649,-0.02982884683114136,0.7172607049338132,0.6814328673174334,-1.4909094441012416,-1.655603503515678,-1.3359616612066012,-0.6267632272671503,-0.5084442731344502,0.03573372455866174,0.9394480145139491,0.5751789231782667,-1.2282997796028752,-0.9859555689773082,-1.3711551483803752,-1.0556507086618414,-0.9169221478103678,0.14705536332705496,0.18765616310389838,-0.05137643219329932,0.5697194373421377,0.4434690221513704,-1.3271075999519597,-1.4781088855416376,-0.05172616413000206,-0.7324022415407959,-1.8343002330540261,-1.250635506832177,0.11259080074082758,0.28527671438995844,0.5054897972435247,0.35100038554223745,0.2130697095191559,-0.02990811103254865,0.8122033548849162,-1.2209613130452386,-0.22766799307855204,0.15897252351368288,-0.1916357708801319,-3.1080893625382235,0.3549421109409546,-0.5321562041823503,1.1546437718237572,-0.07589590361290785
Papua,2.1260160974079843,1.8783215116592942,0.9186567914435417,0.8471491591689371,2.2292211075426103,2.9230518465816715,1.9318211920431072,1.877115606364032,2.561907999430587,2.3122119707417617,-0.38591443754109755,-1.277837466748393,-0.9846718855536057,0.6668313102463848,1.9278497708847544,-2.1655510886426605,-0.7368719982484847,-0.801924672579318,0.583729407569455,-1.3974292891626017,-0.5796624114921418,2.006474102422912,0.3068083158180054,1.0237784209736354,1.4758470873304907,1.1982767383751145,-0.914862039297371,-0.7951666665253138,0.7517087323661112,-0.8510582432070058,0.19522425459674525,-0.8195480607217659,-0.6295170425969834,0.5956529335116904,0.4300739504118567,-0.13424475736176636,-1.0373781556122332,-0.7182373034563594,-0.44453739832161937,-1.4494847110192075,-1.1656235577126215,1.4681609969053286,-0.7352010933379086,0.5506991842190151,2.1131538400700065,0.053627430738302465,0.7631919998298984,-0.09741681213055713,-1.648745805368279,2.0459362743272744
Papua Barat,2.6574022571078504,1.5273375329840366,2.02928141013326,-0.15625019022186085,2.5442967447127907,2.5465026037964855,1.953027590924038,1.881229781043771,2.143440354030475,2.8732725265460033,-2.1982328680265706,-1.5689641605757263,-0.4709666742291825,1.7097795680765624,1.6468383391289867,-1.94429239455664,-0.8500092711825463,-1.2073858996322322,0.7590498752828804,1.97075084292196,-2.144320546041085,0.39947249649436434,1.7556826523383111,-1.8980315283992342,2.130690908788617,0.9512496303965722,-0.756937741995856,-0.9992076147916014,1.3827986731547297,2.6520848259713494,-4.763603726814277,-4.478957204564553,-2.115737991382244,-1.2286536837891187,-0.756653178735839,-2.796650941000109,-2.2590302192495364,-2.4377107142633165,-4.992408372640942,-2.965698522773649,1.3989827839637183,-0.12254790531147346,-0.8703524588234536,0.9095236658173618,1.1439309936704696,0.23437293876725132,1.6881047833304752,0.33061419074536463,-1.1568811526423883,2.811645777264235
Riau,-0.5382652501269846,0.3750075240847149,-1.068970570260213,0.8249923529211398,0.4677195057920096,-0.41210090737848504,0.43048469699367176,0.6793683396792944,-0.5802456812792971,-0.8808269792325678,0.511594832091653,0.5079610034959741,1.8359837714976897,-0.3312133021219665,-0.6372266122962156,-0.4158736100173504,-1.5515026323715138,-1.7522741936840625,-0.31982628379155237,-0.5926728165070809,0.4749812099129299,0.4248615217591096,-0.4434045843043501,-0.43411123675826185,-0.2220462016664322,0.7214421803262389,-2.3936670976551375,-2.182190394450896,0.0560577454210845,0.16512060379878268,0.46941305797997174,0.5042248805067997,0.45443768426133574,0.06371046183712366,-0.5456019015509651,0.1070662142118535,-1.0156350177678162,-0.47936344425927674,0.19550335223941542,0.2776453237178807,-0.638200821819954,0.294668597014095,0.6186596054870909,-0.05784164637663933,-0.0658418264531172,-1.026996011766075,-3.248618074146886,-1.0265179201401773,0.24043231251782088,-0.21699197579831017
