Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-01-11,8920.0,9210.0,9170.0,8255.0,8470.0,10040.0,7620.0,8240.0,8039.999999999999,7950.0,8160.0,9570.0,8080.0,8380.0,9140.0,8490.0,10240.0,10080.0,7990.0,10030.0,11120.0,7890.0,9900.0,11120.0,10280.0,9670.0,8240.0,7940.0,9710.0,9760.0,10210.0,8590.0,7880.0,8570.0
2022-01-12,9000.0,9160.0,9170.0,8300.0,8560.0,9690.0,7600.0,8109.999999999999,8060.000000000001,8070.0,8080.0,9570.0,8260.0,8440.0,9420.0,8490.0,10100.0,10080.0,8039.999999999999,10030.0,11000.0,7880.0,9760.0,11310.0,10390.0,9670.0,8490.0,8020.0,9710.0,9850.0,10200.0,8650.0,8020.0,8560.0
2022-01-13,9040.0,9160.0,9170.0,8300.0,8560.0,10040.0,7600.0,8109.999999999999,8050.000000000001,8140.000000000001,8200.0,9570.0,8189.999999999999,8380.0,9210.0,8490.0,10100.0,10160.0,8150.0,10030.0,11130.0,7890.0,9810.0,11060.0,10370.0,9740.0,8490.0,7990.0,9570.0,9690.0,10450.0,8600.0,8020.0,8550.0
2022-01-14,9060.0,9210.0,9170.0,8300.0,8560.0,10040.0,7740.0,8109.999999999999,8070.0,8160.0,8180.0,9570.0,8270.0,8380.0,9300.0,8490.0,10240.0,10160.0,8200.0,10030.0,10910.0,7830.0,9960.0,10880.0,10310.0,9700.0,8570.0,8070.0,9800.0,9760.0,10280.0,8690.0,8020.0,8640.0
2022-01-15,9140.0,9210.0,9170.0,8300.0,8560.0,10270.0,7780.0,8109.999999999999,8130.000000000001,8090.0,7990.0,9570.0,8350.0,8560.0,9620.0,8490.0,10240.0,10090.0,8310.0,10210.0,11230.0,8100.0,9660.0,10620.0,10240.0,9750.0,8570.0,8109.999999999999,9800.0,9760.0,10250.0,8550.0,8090.0,8640.0
2022-01-16,9140.0,9100.0,9170.0,8300.0,8670.0,9870.0,7730.0,8109.999999999999,8109.999999999999,8200.0,8210.0,9570.0,8300.0,8560.0,9060.0,8490.0,9820.0,10110.0,8180.0,10210.0,11230.0,8070.0,9400.0,10750.0,10440.0,9380.0,8570.0,8160.0,9570.0,9810.0,10280.0,8510.0,8200.0,8550.0
2022-01-17,9140.0,9080.0,9170.0,8410.0,8570.0,9860.0,7730.0,8109.999999999999,8160.0,8280.0,8240.0,9600.0,8540.0,8620.0,9180.0,8490.0,9960.0,10440.0,8240.0,10210.0,11150.0,7920.0,9790.0,11060.0,10370.0,9770.0,8570.0,8180.0,9710.0,9810.0,10310.0,8710.0,8170.0,8620.0
2022-01-18,9100.0,9240.0,9225.0,8410.0,8570.0,10040.0,7760.0,8109.999999999999,8220.0,8189.999999999999,8210.0,9545.0,8500.0,8600.0,9200.0,8740.0,9820.0,10210.0,8210.0,10210.0,11020.0,8029.999999999999,9560.0,10850.0,10370.0,9770.0,8570.0,8290.0,9800.0,9740.0,10250.0,8700.0,8200.0,8590.0
2022-01-19,9140.0,9350.0,9280.0,8410.0,8570.0,10040.0,7760.0,8109.999999999999,8360.0,8250.0,8160.0,9490.0,8450.0,8740.0,9350.0,8740.0,10100.0,10320.0,8380.0,10210.0,10820.0,7940.0,9560.0,10850.0,10400.0,9520.0,8570.0,8240.0,9800.0,9810.0,10200.0,8650.0,8200.0,8650.0
2022-01-20,9140.0,9350.0,9335.0,8590.0,8570.0,10040.0,7820.0,8109.999999999999,8380.0,8250.0,8230.0,9490.0,8450.0,8810.0,9040.0,8740.0,9960.0,10160.0,8300.0,10210.0,11020.0,8029.999999999999,9690.0,10850.0,10400.0,9680.0,8570.0,8240.0,9640.0,9810.0,10200.0,8620.0,8260.0,8590.0
2022-01-21,9160.0,9490.0,9390.0,8580.0,8470.0,10040.0,7820.0,8109.999999999999,8480.0,8280.0,8260.0,9490.0,8490.0,8810.0,9630.0,8740.0,9960.0,9750.0,8170.0,10030.0,10910.0,7910.0,9580.0,11070.0,10400.0,9680.0,8570.0,8189.999999999999,9800.0,9810.0,10330.0,8800.0,8260.0,8710.0
2022-01-22,9130.0,9410.0,9390.0,8580.0,8370.0,10270.0,7690.0,8180.0,8500.0,8330.0,8180.0,9560.0,8540.0,8810.0,8730.0,8740.0,10100.0,10160.0,8360.0,10230.0,10920.0,7910.0,9630.0,10370.0,10400.0,9530.0,8570.0,8240.0,9800.0,9810.0,10320.0,8530.0,8260.0,8650.0
2022-01-23,9120.0,9410.0,9390.0,8680.0,8370.0,10040.0,7760.0,8109.999999999999,8500.0,8270.0,8340.0,9630.0,8450.0,8810.0,8930.0,8740.0,10100.0,10200.0,8400.0,10300.0,11140.0,8050.000000000001,9390.0,10490.0,10490.0,9380.0,8570.0,8200.0,9640.0,9810.0,10380.0,8660.0,8290.0,8650.0
2022-01-24,9200.0,9780.0,9390.0,8730.0,8370.0,10040.0,7760.0,8109.999999999999,8530.0,8300.0,8310.0,9603.333333333334,8490.0,8810.0,9300.0,8740.0,10120.0,10160.0,8330.0,10030.0,10920.0,8130.000000000001,9680.0,10850.0,10400.0,9630.0,8570.0,8280.0,9800.0,9860.0,10480.0,8550.0,8270.0,8700.0
2022-01-25,9220.0,9780.0,9390.0,8730.0,8460.0,10040.0,7760.0,8200.0,8500.0,8280.0,8490.0,9576.666666666666,8630.0,8810.0,9010.0,8740.0,10100.0,10160.0,8350.0,10210.0,10900.0,8029.999999999999,9680.0,10850.0,10290.0,9630.0,8570.0,8300.0,9800.0,9920.0,10480.0,8600.0,8340.0,8620.0
2022-01-26,9220.0,9600.0,9280.0,8560.0,8370.0,10270.0,7760.0,8200.0,8510.0,8280.0,8510.0,9550.0,8420.0,8740.0,9500.0,8740.0,10100.0,9840.0,8440.0,10210.0,11100.0,8250.0,9660.0,10850.0,10500.0,9630.0,8570.0,8310.0,9800.0,9860.0,10410.0,8360.0,8310.0,8670.0
2022-01-27,9270.0,9660.0,9170.0,8730.0,8370.0,10040.0,7760.0,8200.0,8520.0,8310.0,8370.0,9520.0,8360.0,8740.0,9340.0,8740.0,10080.0,10160.0,8440.0,10210.0,10920.0,8140.000000000001,9630.0,10850.0,10530.0,9700.0,8570.0,8300.0,9640.0,9860.0,10480.0,8360.0,8340.0,8600.0
2022-01-28,9220.0,9590.0,9170.0,8730.0,8470.0,10040.0,7760.0,8200.0,8430.0,8320.0,8470.0,9490.0,8520.0,8680.0,9730.0,8740.0,10220.0,10160.0,8470.0,10350.0,10920.0,8140.000000000001,9690.0,11270.0,10530.0,9620.0,8570.0,8350.0,9800.0,9950.0,10560.0,8870.0,8220.0,8630.0
2022-01-29,9180.0,9620.0,9170.0,8730.0,8470.0,10040.0,7760.0,8200.0,8420.0,8290.0,8510.0,9610.0,8380.0,8680.0,9230.0,8740.0,10220.0,9930.0,8400.0,10210.0,11100.0,8240.0,9770.0,10320.0,10580.0,9670.0,8570.0,8300.0,9800.0,9790.0,10480.0,8750.0,8280.0,8610.0
2022-01-30,9160.0,9620.0,9225.0,8730.0,8720.0,9690.0,7700.0,8200.0,8440.0,8310.0,8470.0,9594.0,8330.0,8740.0,9650.0,8740.0,10090.0,9600.0,8470.0,10210.0,11290.0,8029.999999999999,9640.0,10490.0,10730.0,9670.0,8570.0,8390.0,9640.0,9790.0,10480.0,8700.0,8310.0,8670.0
2022-01-31,9230.0,9640.0,9280.0,8730.0,8570.0,10040.0,7730.0,8200.0,8470.0,8370.0,8460.0,9578.0,8420.0,8740.0,9740.0,8740.0,10100.0,9860.0,8440.0,10210.0,11230.0,8240.0,9730.0,10810.0,10530.0,9560.0,8570.0,8230.0,9800.0,9810.0,10510.0,8720.0,8330.0,8610.0
2022-02-01,9160.0,9680.0,9335.0,8730.0,8570.0,10040.0,7780.0,8200.0,8410.0,8360.0,8410.0,9562.0,8420.0,8740.0,9220.0,8740.0,10240.0,10020.0,8440.0,10290.0,11120.0,8130.000000000001,9590.0,10370.0,10580.0,9670.0,8570.0,8290.0,9800.0,9810.0,10290.0,8820.0,8310.0,8600.0
2022-02-02,9230.0,9660.0,9390.0,8730.0,8770.0,10040.0,7730.0,8200.0,8360.0,8330.0,8450.0,9546.0,8410.0,8790.0,9700.0,8740.0,10240.0,9620.0,8440.0,10090.0,11170.0,8119.999999999999,9590.0,10850.0,10530.0,9730.0,8570.0,8320.0,9800.0,9810.0,10380.0,8780.0,8310.0,8630.0
2022-02-03,9230.0,9660.0,9390.0,8730.0,8770.0,9520.0,7730.0,8200.0,8500.0,8340.0,8490.0,9530.0,8450.0,8740.0,9360.0,8740.0,10240.0,10020.0,8440.0,10290.0,11190.0,8020.0,9710.0,11030.0,10530.0,9440.0,8570.0,8320.0,9640.0,9790.0,10450.0,8910.0,8310.0,8780.0
2022-02-04,9270.0,9600.0,9390.0,8730.0,8490.0,9520.0,7650.0,8200.0,8540.0,8350.0,8450.0,9570.0,8560.0,8840.0,9600.0,8740.0,10120.0,9990.0,8410.0,10260.0,11210.0,8140.000000000001,9570.0,11070.0,10480.0,9520.0,8490.0,8350.0,9760.0,9860.0,10450.0,8810.0,8360.0,8670.0
2022-02-05,9270.0,9460.0,9358.57142857143,8780.0,8720.0,9090.0,7710.0,8200.0,8580.0,8410.0,8270.0,9520.0,8490.0,8840.0,8750.0,8740.0,10100.0,9690.0,8340.0,10290.0,11190.0,8260.0,9580.0,10940.0,10340.0,9700.0,8570.0,8320.0,9630.0,9680.0,10380.0,8960.0,8250.0,8740.0
2022-02-06,9330.0,9490.0,9327.142857142857,8780.0,8770.0,9520.0,7650.0,8200.0,8580.0,8390.0,8340.0,9520.0,8490.0,8840.0,9580.0,8740.0,10240.0,10230.0,8410.0,10260.0,11310.0,8560.0,9510.0,10320.0,10670.0,9820.0,8360.0,8420.0,9660.0,9810.0,10380.0,8690.0,8330.0,8770.0
2022-02-07,9270.0,9550.0,9295.714285714286,8780.0,9810.0,9520.0,7710.0,8380.0,8500.0,8390.0,8450.0,9520.0,8450.0,8840.0,8750.0,8740.0,10380.0,10120.0,8410.0,10260.0,11190.0,8210.0,9630.0,10850.0,10690.0,9730.0,8570.0,8350.0,9710.0,9810.0,10380.0,8710.0,8390.0,8730.0
2022-02-08,9230.0,9740.0,9264.285714285714,8780.0,8960.0,9520.0,7710.0,8300.0,8500.0,8370.0,8480.0,9520.0,8570.0,8840.0,9530.0,8740.0,10240.0,10120.0,8420.0,10260.0,11190.0,8130.000000000001,9740.0,11070.0,10600.0,9730.0,8570.0,8350.0,9710.0,9740.0,10450.0,8770.0,8330.0,8700.0
2022-02-09,9230.0,9660.0,9232.857142857143,8780.0,8770.0,9520.0,7710.0,8440.0,8500.0,8390.0,8380.0,9560.0,8570.0,8980.0,9310.0,8740.0,10380.0,10120.0,8370.0,10260.0,11190.0,8240.0,9480.0,11450.0,10600.0,9730.0,8570.0,8350.0,9730.0,9810.0,10450.0,8790.0,8330.0,8730.0
2022-02-10,9250.0,9490.0,9201.42857142857,8780.0,8770.0,9520.0,7750.0,8340.0,8500.0,8400.0,8480.0,9520.0,8490.0,8980.0,9580.0,8740.0,10380.0,10120.0,8490.0,10410.0,11310.0,8240.0,9760.0,11270.0,10570.0,9520.0,8570.0,8350.0,9580.0,9860.0,10450.0,8690.0,8330.0,8740.0
2022-02-11,9250.0,9600.0,9170.0,8780.0,8770.0,9520.0,7750.0,8610.0,8480.0,8380.0,8470.0,9505.0,8570.0,8980.0,9690.0,8740.0,10380.0,10120.0,8450.0,10090.0,11190.0,8140.000000000001,9660.0,10850.0,10600.0,9800.0,8570.0,8280.0,9730.0,9720.0,10450.0,8970.0,8280.0,8760.0
2022-02-12,9250.0,9490.0,9170.0,8780.0,8770.0,9240.0,7750.0,8610.0,8460.0,8420.0,8360.0,9490.0,8540.0,9060.0,8880.0,8650.0,10380.0,10320.0,8420.0,10290.0,10940.0,8140.000000000001,9630.0,10370.0,10770.0,9660.0,8570.0,8240.0,9730.0,9840.0,10450.0,8850.0,8280.0,8720.0
2022-02-13,9300.0,9490.0,9170.0,8780.0,8770.0,8770.0,7840.0,8610.0,8420.0,8460.0,8240.0,9600.0,8570.0,9060.0,9290.0,8970.0,10280.0,10120.0,8440.0,10090.0,11470.0,8109.999999999999,9570.0,10370.0,10800.0,9890.0,8570.0,8280.0,9580.0,9600.0,10450.0,8920.0,8320.0,8660.0
2022-02-14,9230.0,9490.0,9170.0,8870.0,8770.0,9240.0,7840.0,8610.0,8420.0,8500.0,8420.0,9520.0,8780.0,8980.0,9690.0,8970.0,10380.0,10060.0,8480.0,10260.0,11310.0,8240.0,9640.0,10850.0,10540.0,9880.0,8570.0,8280.0,9730.0,9810.0,10480.0,8920.0,8300.0,8790.0
2022-02-15,9230.0,9650.0,9186.666666666666,8780.0,8770.0,9240.0,7840.0,8610.0,8420.0,8480.0,8540.0,9520.0,8840.0,9060.0,9690.0,8970.0,10380.0,10060.0,8480.0,10260.0,11310.0,8240.0,9940.0,10850.0,10860.0,9940.0,8650.0,8240.0,9730.0,10080.0,10450.0,8740.0,8410.0,8720.0
2022-02-16,9160.0,9470.0,9203.333333333334,8780.0,8770.0,9240.0,7840.0,8610.0,8410.0,8470.0,8500.0,9560.0,8820.0,9060.0,9690.0,8970.0,10520.0,10060.0,8440.0,10400.0,11310.0,8240.0,9670.0,10850.0,10780.0,9940.0,8590.0,8210.0,9730.0,9790.0,10450.0,8940.0,8410.0,8820.0
2022-02-17,9300.0,9430.0,9220.0,8780.0,8770.0,9240.0,7840.0,8610.0,8520.0,8480.0,8530.0,9520.0,8840.0,8980.0,9690.0,8970.0,10440.0,10580.0,8480.0,10090.0,11290.0,8130.000000000001,9680.0,10850.0,10780.0,9940.0,8650.0,8280.0,9580.0,9830.0,10450.0,8940.0,8320.0,8740.0
2022-02-18,9230.0,9420.0,9236.666666666666,8780.0,8840.0,9240.0,7840.0,8660.0,8620.0,8500.0,8550.0,9520.0,8820.0,9060.0,9390.0,8970.0,10380.0,10060.0,8480.0,10360.0,11350.0,8240.0,9670.0,11070.0,10780.0,9870.0,8650.0,8300.0,9730.0,9890.0,10450.0,8740.0,8410.0,8750.0
2022-02-19,9230.0,9380.0,9253.333333333334,8810.0,8840.0,9240.0,7840.0,8660.0,8600.0,8500.0,8560.0,9530.0,8840.0,9060.0,9900.0,8970.0,10380.0,10640.0,8480.0,10360.0,11060.0,8240.0,9500.0,10490.0,10960.0,9940.0,8590.0,8300.0,9730.0,9950.0,10450.0,8940.0,8410.0,8800.0
2022-02-20,9230.0,9430.0,9270.0,8780.0,8770.0,9240.0,7840.0,8710.0,8490.0,8460.0,8630.0,9570.0,8780.0,9060.0,9500.0,8970.0,10440.0,10060.0,8550.0,10290.0,11310.0,8160.0,9720.0,10320.0,11020.0,9700.0,8650.0,8310.0,9580.0,9640.0,10380.0,8830.0,8420.0,8800.0
2022-02-21,9160.0,9430.0,9330.0,8780.0,8770.0,9240.0,7920.0,8710.0,8580.0,8500.0,8350.0,9550.0,8970.0,9060.0,9820.0,8970.0,10380.0,10180.0,8510.0,10450.0,11350.0,8310.0,9690.0,9920.0,10780.0,9930.0,8650.0,8350.0,10000.0,9810.0,10450.0,8860.0,8320.0,8810.0
2022-02-22,9260.0,9550.0,9390.0,8780.0,8770.0,9240.0,7870.0,8710.0,8560.0,8450.0,8440.0,9530.0,8840.0,9060.0,9880.0,8970.0,10380.0,10000.0,8550.0,10360.0,11230.0,8240.0,9770.0,10690.0,10780.0,9940.0,8650.0,8230.0,9810.0,9790.0,10450.0,8910.0,8570.0,8720.0
2022-02-23,9220.0,9490.0,9170.0,8780.0,8770.0,9290.0,7870.0,8660.0,8630.0,8520.0,8510.0,9510.0,8840.0,9060.0,9880.0,8970.0,10240.0,10000.0,8590.0,10360.0,11190.0,8310.0,9770.0,11030.0,10780.0,9940.0,8650.0,8260.0,9810.0,9720.0,10450.0,8940.0,8320.0,8700.0
2022-02-24,9310.0,9490.0,9170.0,8780.0,8770.0,9240.0,7870.0,8710.0,8670.0,8530.0,8530.0,9490.0,8820.0,9100.0,10050.0,8970.0,10240.0,9840.0,8510.0,10360.0,11190.0,8350.0,9770.0,11180.0,10780.0,9940.0,8650.0,8260.0,9660.0,9770.0,10450.0,8950.0,8530.0,8680.0
2022-02-25,9250.0,9490.0,9170.0,8880.0,8770.0,9240.0,8029.999999999999,8710.0,8660.0,8560.0,8580.0,9530.0,9010.0,9060.0,9880.0,8970.0,10380.0,10000.0,8510.0,10360.0,11190.0,8480.0,9750.0,10900.0,10830.0,9640.0,8650.0,8260.0,9900.0,9790.0,10480.0,8940.0,8560.0,8740.0
2022-02-26,9180.0,9550.0,9170.0,8880.0,8770.0,9240.0,8080.0,8710.0,8660.0,8510.0,8520.0,9560.0,8700.0,9060.0,10070.0,8970.0,10380.0,9840.0,8510.0,10450.0,11050.0,8350.0,9630.0,11370.0,10910.0,10010.0,8650.0,8260.0,9900.0,9710.0,10450.0,8910.0,8530.0,8790.0
2022-02-27,9250.0,9430.0,9170.0,8880.0,8770.0,9240.0,8109.999999999999,8710.0,8690.0,8560.0,8530.0,9520.0,8970.0,9060.0,10120.0,8970.0,10280.0,10060.0,8510.0,10360.0,11530.0,8330.0,9830.0,10430.0,10960.0,10010.0,8650.0,8260.0,9740.0,9720.0,10480.0,8800.0,8660.0,8660.0
2022-02-28,9140.0,9600.0,9170.0,8780.0,8770.0,9240.0,8250.0,8710.0,8660.0,8560.0,8550.0,9490.0,9170.0,9060.0,9510.0,8970.0,10380.0,10160.0,8510.0,10360.0,11310.0,8370.0,9820.0,11020.0,10910.0,10060.0,8650.0,8260.0,9900.0,9720.0,10450.0,8980.0,8700.0,8810.0
2022-03-01,9210.0,9710.0,9170.0,8880.0,8770.0,9240.0,8380.0,8710.0,8610.0,8580.0,8590.0,9490.0,8780.0,9060.0,9920.0,8970.0,10380.0,9930.0,8480.0,10360.0,11190.0,8350.0,9790.0,11220.0,10750.0,10190.0,8650.0,8260.0,9810.0,9700.0,10480.0,8950.0,8700.0,8750.0
2022-03-02,9210.0,9710.0,9170.0,8880.0,8770.0,9240.0,8450.0,8710.0,8620.0,8530.0,8520.0,9520.0,8820.0,9060.0,9690.0,9390.0,10440.0,9770.0,8540.0,10190.0,11190.0,8460.0,9830.0,11320.0,10570.0,10110.0,8650.0,8260.0,10000.0,9770.0,10510.0,8950.0,8850.0,8820.0
2022-03-03,9180.0,10000.0,9170.0,8930.0,8770.0,9240.0,8860.0,8710.0,8670.0,8580.0,8580.0,9505.0,8800.0,9060.0,9510.0,9390.0,10380.0,9770.0,8540.0,10360.0,11190.0,8310.0,9840.0,11020.0,10620.0,10050.0,8650.0,8260.0,9660.0,9700.0,10450.0,8980.0,8780.0,8720.0
2022-03-04,9170.0,9680.0,9170.0,8880.0,8770.0,9240.0,9250.0,8710.0,8650.0,8590.0,8520.0,9490.0,8800.0,9060.0,9230.0,9390.0,10520.0,10060.0,8510.0,10360.0,11290.0,8380.0,9680.0,11360.0,10620.0,10250.0,8650.0,8410.0,9900.0,9770.0,10580.0,9040.0,8700.0,8780.0
2022-03-05,9140.0,9770.0,9243.333333333334,8880.0,8770.0,9290.0,9350.0,8710.0,8660.0,8520.0,8600.0,9490.0,8780.0,9060.0,9970.0,9390.0,10380.0,10060.0,8620.0,10250.0,11310.0,8350.0,9770.0,11080.0,10620.0,10060.0,8650.0,8260.0,9900.0,9700.0,10710.0,8950.0,8760.0,8770.0
2022-03-06,9120.0,9740.0,9316.666666666666,9180.0,8840.0,9240.0,9410.0,8710.0,8650.0,8510.0,8610.0,9490.0,8780.0,9060.0,9920.0,9390.0,10380.0,10060.0,8580.0,10360.0,11290.0,8370.0,9810.0,10350.0,10910.0,9910.0,8650.0,8260.0,9830.0,9750.0,10640.0,9070.0,8910.0,8750.0
2022-03-07,9240.0,9940.0,9390.0,8930.0,8770.0,9240.0,9440.0,8710.0,8640.0,8600.0,8610.0,9520.0,8970.0,9060.0,9470.0,9390.0,10380.0,10060.0,8540.0,10190.0,11290.0,8410.0,9670.0,11160.0,10490.0,9920.0,8650.0,8290.0,9900.0,9840.0,10670.0,9060.0,8880.0,8800.0
2022-03-08,9090.0,9890.0,9368.0,8880.0,8770.0,9240.0,9020.0,8710.0,8650.0,8560.0,8610.0,9570.0,9010.0,9060.0,9690.0,9390.0,10520.0,9910.0,8550.0,10190.0,11290.0,8220.0,9830.0,11260.0,10490.0,10140.0,8650.0,8290.0,9900.0,9770.0,10580.0,8980.0,8950.0,8780.0
2022-03-09,9070.0,9930.0,9346.0,8970.0,8770.0,9240.0,9370.0,8710.0,8670.0,8580.0,8550.0,9520.0,8960.0,9060.0,10100.0,9390.0,10380.0,9910.0,8540.0,10400.0,11290.0,8600.0,9810.0,11350.0,10490.0,9970.0,8650.0,8270.0,9900.0,9840.0,10620.0,8950.0,8950.0,8840.0
2022-03-10,9100.0,9830.0,9324.0,8970.0,8770.0,9240.0,9370.0,8710.0,8650.0,8560.0,8620.0,9560.0,8890.0,9060.0,9920.0,9390.0,10520.0,10250.0,8550.0,10190.0,11530.0,8520.0,9750.0,11160.0,10710.0,10310.0,8650.0,8270.0,9740.0,9840.0,10520.0,9010.0,8950.0,8880.0
2022-03-11,9100.0,9940.0,9302.0,8970.0,8770.0,9240.0,9460.0,8710.0,8630.0,8580.0,8660.0,9490.0,8880.0,9100.0,10000.0,9390.0,10370.0,10060.0,8620.0,10360.0,11310.0,8660.0,9750.0,11210.0,10890.0,9880.0,8650.0,8270.0,9990.0,9650.0,10580.0,9010.0,8980.0,8690.0
2022-03-12,9120.0,9940.0,9280.0,8970.0,8770.0,9240.0,9460.0,8710.0,8650.0,8490.0,8490.0,9600.0,8820.0,9100.0,9150.0,9390.0,10370.0,10060.0,8540.0,10360.0,11390.0,8520.0,9630.0,10940.0,10880.0,9900.0,8650.0,8270.0,9900.0,9960.0,10700.0,9010.0,8980.0,8800.0
2022-03-13,9120.0,9940.0,9258.0,8970.0,8770.0,9240.0,9630.0,8710.0,8540.0,8550.0,8640.0,9530.0,8990.0,9100.0,9740.0,9390.0,10520.0,9990.0,8620.0,10190.0,10940.0,8160.0,9790.0,10740.0,10790.0,9750.0,8650.0,8270.0,9820.0,9960.0,10440.0,8950.0,8980.0,8780.0
2022-03-14,9130.0,9890.0,9236.0,8970.0,8770.0,9240.0,9630.0,8710.0,8610.0,8620.0,8590.0,9520.0,9030.0,9100.0,9650.0,9390.0,10520.0,10060.0,8540.0,10220.0,11190.0,8600.0,9820.0,11080.0,10710.0,10290.0,8650.0,8270.0,9990.0,9960.0,10610.0,9010.0,9040.0,8840.0
2022-03-15,9160.0,9890.0,9214.0,8970.0,8770.0,9240.0,9630.0,8630.0,8630.0,8600.0,8640.0,9540.0,8990.0,9100.0,9650.0,9390.0,10380.0,9930.0,8500.0,10220.0,11190.0,8520.0,9580.0,11210.0,10620.0,10630.0,8650.0,8260.0,9990.0,9960.0,10600.0,9070.0,8980.0,8810.0
