Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-01-11,19540.0,20138.333333333332,19320.0,18380.0,19580.0,19830.0,20000.0,18210.0,19680.0,19270.0,19520.0,20350.0,19160.0,19460.0,21810.0,19970.0,19030.0,19140.0,18880.0,21110.0,20680.0,19530.0,20840.0,20800.0,19680.0,19710.0,20470.0,18480.0,18950.0,19800.0,20900.0,18650.0,18760.0,19190.0
2022-01-12,19650.0,20137.5,19300.0,18380.0,19580.0,19800.0,20160.0,18090.0,19740.0,19260.0,19400.0,20350.0,19180.0,19460.0,21520.0,19970.0,19030.0,19140.0,19050.0,20910.0,20720.0,19470.0,21130.0,21760.0,20220.0,19640.0,20720.0,18560.0,18950.0,19490.0,21650.0,18750.0,18760.0,19300.0
2022-01-13,19620.0,20136.666666666668,18980.0,18480.0,19580.0,20970.0,20250.0,18280.0,19720.0,19320.0,19380.0,20730.0,19200.0,19500.0,21720.0,20110.0,19080.0,19140.0,18910.0,21120.0,20680.0,19530.0,20800.0,20960.0,19510.0,19610.0,21210.0,18330.0,18860.0,20200.0,20990.0,18750.0,18850.0,19170.0
2022-01-14,19730.0,20135.833333333332,19150.0,18530.0,19580.0,19830.0,20080.0,18130.0,19730.0,19250.0,19510.0,20280.0,19350.0,19420.0,21840.0,20110.0,19030.0,19140.0,18840.0,21080.0,20970.0,19950.0,21490.0,20040.0,20080.0,19670.0,20930.0,18570.0,19150.0,19980.0,21240.0,18830.0,18680.0,19420.0
2022-01-15,19800.0,20135.0,18990.0,18530.0,19580.0,19800.0,20080.0,18330.0,19700.0,19230.0,19500.0,20350.0,19470.0,19540.0,21430.0,19860.0,19030.0,18860.0,19010.0,21080.0,21040.0,19460.0,21750.0,20050.0,19670.0,19510.0,21100.0,18530.0,18950.0,19980.0,21240.0,18830.0,18620.0,19260.0
2022-01-16,19800.0,20134.166666666668,18980.0,18580.0,19580.0,19750.0,20080.0,18410.0,19570.0,19190.0,19820.0,20530.0,19600.0,19540.0,21830.0,20110.0,18850.0,19020.0,18840.0,20160.0,20950.0,20300.0,22300.0,20680.0,20370.0,19910.0,21100.0,18530.0,18790.0,20200.0,20450.0,18840.0,18660.0,19380.0
2022-01-17,19920.0,20133.333333333332,18840.0,18670.0,19580.0,19800.0,20120.0,18410.0,19740.0,19320.0,19630.0,20610.0,19430.0,19600.0,21730.0,20110.0,18850.0,19090.0,18470.0,21080.0,21090.0,19660.0,21160.0,20360.0,19830.0,19680.0,21100.0,18790.0,19170.0,20140.0,21240.0,18950.0,18650.0,19480.0
2022-01-18,19870.0,20132.5,18990.0,18670.0,19580.0,19830.0,20050.0,18410.0,19740.0,19300.0,19460.0,20560.0,19400.0,19500.0,21680.0,20110.0,18850.0,19280.0,19020.0,21080.0,21420.0,19660.0,21460.0,20770.0,19830.0,19790.0,21290.0,18780.0,19170.0,20490.0,21040.0,19100.0,18710.0,19120.0
2022-01-19,20010.0,20131.666666666668,18990.0,18670.0,19580.0,19830.0,20000.0,18410.0,19650.0,19070.0,19540.0,20630.0,19310.0,19740.0,21840.0,20110.0,18980.0,19090.0,18630.0,19890.0,21080.0,19860.0,22020.0,21180.0,19830.0,19790.0,20970.0,18690.0,18280.0,20290.0,21190.0,19070.0,18380.0,19430.0
2022-01-20,19380.0,20130.833333333332,18400.0,17480.0,19580.0,19480.0,20000.0,18230.0,19210.0,18850.0,19180.0,20630.0,18930.0,19630.0,21520.0,20340.0,18340.0,17630.0,17760.0,21080.0,21970.0,20280.0,22020.0,21180.0,19830.0,19370.0,20440.0,18120.0,18040.0,20060.0,20930.0,18010.0,18200.0,18010.0
2022-01-21,19560.0,20130.0,18200.0,18070.0,19580.0,19480.0,19930.0,18300.0,18830.0,18720.0,19000.0,20600.0,18410.0,19560.0,21720.0,19860.0,18960.0,19050.0,18150.0,20000.0,21590.0,19930.0,21860.0,21150.0,19830.0,19320.0,20800.0,18060.0,18010.0,20120.0,20070.0,17980.0,18090.0,18700.0
2022-01-22,19370.0,20150.0,17880.0,17840.0,19580.0,19590.0,19930.0,18270.0,18670.0,18440.0,18840.0,20960.0,18150.0,19520.0,21100.0,19860.0,18020.0,18900.0,18560.0,21890.0,21840.0,20080.0,22050.0,20830.0,19830.0,19040.0,20800.0,18080.0,17940.0,20350.0,20630.0,18170.0,18030.0,18400.0
2022-01-23,19490.0,20150.0,18270.0,17740.0,18960.0,19480.0,19930.0,18320.0,18360.0,18510.0,18850.0,20870.0,18290.0,19620.0,21640.0,19620.0,18020.0,18910.0,18390.0,20470.0,21600.0,20300.0,21490.0,20880.0,19900.0,19130.0,20800.0,18160.0,17100.0,21320.0,18780.0,18270.0,17970.0,18470.0
2022-01-24,19590.0,20130.0,18340.0,17750.0,18960.0,19320.0,19780.0,18300.0,18670.0,18720.0,18770.0,20960.0,18040.0,19340.0,21640.0,20090.0,18020.0,17990.0,18660.0,20500.0,21680.0,20420.0,21930.0,21060.0,19910.0,18940.0,20800.0,18270.0,17750.0,20660.0,18430.0,18120.0,17970.0,18620.0
2022-01-25,19440.0,19990.0,18120.0,17750.0,19200.0,19320.0,19780.0,18300.0,18590.0,18770.0,18790.0,21040.0,18160.0,19410.0,21710.0,20090.0,18970.0,16090.0,18440.0,21080.0,21750.0,20400.0,21840.0,21010.0,20240.0,18580.0,20800.0,18300.0,17380.0,19980.0,18340.0,18350.0,17970.0,18710.0
2022-01-26,19530.0,19990.0,16850.0,17650.0,18760.0,19190.0,19780.0,18390.0,18620.0,18710.0,18990.0,20790.0,17900.0,19410.0,20040.0,20090.0,18610.0,15790.0,18360.0,21080.0,21870.0,20580.0,21600.0,21120.0,20290.0,18680.0,20800.0,17760.0,17480.0,19730.0,17960.0,18180.0,17880.0,18490.0
2022-01-27,19500.0,19940.0,17270.0,17000.0,18960.0,19320.0,19780.0,18300.0,18820.0,18920.0,19060.0,20170.0,17610.0,19450.0,19920.0,19860.0,18290.0,16090.0,17850.0,21080.0,21810.0,19970.0,21180.0,21260.0,20520.0,18730.0,20970.0,17830.0,17370.0,20130.0,17960.0,17990.0,17050.0,18780.0
2022-01-28,19500.0,19990.0,16079.999999999998,17000.0,18560.0,18980.0,19780.0,18300.0,18930.0,18690.0,19010.0,20170.0,17650.0,19390.0,20020.0,19860.0,17440.0,15940.0,18280.0,21140.0,21810.0,20650.0,21520.0,20650.0,19850.0,18970.0,20280.0,17870.0,16870.0,20260.0,18000.0,17750.0,17300.0,18700.0
2022-01-29,19550.0,19990.0,15700.0,17000.0,18560.0,18980.0,19780.0,18200.0,18920.0,18500.0,19060.0,19930.0,17370.0,19320.0,19410.0,19860.0,16530.0,15670.0,18330.0,21080.0,21820.0,20130.0,21400.0,20550.0,19830.0,18040.0,20040.0,17890.0,17310.0,20070.0,17740.0,17870.0,17250.0,18790.0
2022-01-30,19330.0,19990.0,16239.999999999998,16790.0,18220.0,19190.0,19400.0,18200.0,18700.0,18410.0,18830.0,19940.0,17310.0,19390.0,19280.0,19860.0,16960.0,15030.0,18360.0,21080.0,21860.0,20470.0,21320.0,20650.0,19690.0,18070.0,20120.0,17890.0,16890.0,19890.0,17910.0,17760.0,17350.0,18600.0
2022-01-31,19380.0,18920.0,16480.0,16170.000000000002,18560.0,18980.0,19190.0,17800.0,18800.0,18110.0,18670.0,19860.0,16600.0,19390.0,19050.0,19860.0,15620.0,15270.0,18360.0,21080.0,21850.0,20690.0,21260.0,21410.0,19850.0,17760.0,19960.0,17810.0,16970.0,20000.0,18180.0,17740.0,16800.0,18380.0
2022-02-01,19360.0,18900.0,16750.0,15680.0,18560.0,18980.0,19020.0,17150.0,18740.0,17930.0,18610.0,19310.0,16219.999999999998,19230.0,18340.0,19950.0,14640.0,15490.0,18200.0,21150.0,21990.0,19570.0,21100.0,20900.0,19480.0,17580.0,20640.0,17950.0,16750.0,19580.0,18210.0,17750.0,16630.0,18260.0
2022-02-02,19260.0,17690.0,17710.0,15680.0,17710.0,18810.0,18780.0,17070.0,18700.0,17460.0,18170.0,19330.0,15870.0,19330.0,18500.0,19740.0,14660.0,15270.0,18010.0,20970.0,21990.0,19480.0,21050.0,21120.0,19960.0,17380.0,20640.0,17860.0,17160.0,19580.0,18040.0,17270.0,16100.000000000002,18340.0
2022-02-03,19210.0,18400.0,17360.0,15780.0,17710.0,18820.0,18540.0,16880.0,18660.0,17620.0,18500.0,19010.0,16210.0,18840.0,18280.0,19950.0,14660.0,15490.0,18290.0,21340.0,22680.0,20110.0,20750.0,19720.0,19720.0,17770.0,20400.0,17460.0,16620.0,19410.0,18010.0,17150.0,16040.0,18170.0
2022-02-04,19150.0,17690.0,17510.0,16190.000000000002,17540.0,18820.0,18160.0,16500.0,18340.0,17290.0,18580.0,19710.0,16030.000000000002,18690.0,19230.0,20050.0,14160.0,14860.0,18240.0,21500.0,22520.0,19650.0,20410.0,21880.0,19570.0,17720.0,20090.0,17640.0,17370.0,19490.0,18070.0,17010.0,15930.0,18400.0
2022-02-05,19210.0,17300.0,16930.0,15890.0,16370.000000000002,18990.0,18160.0,16500.0,18380.0,17320.0,18000.0,19630.0,15530.0,18690.0,17240.0,19840.0,14660.0,15150.0,18280.0,21150.0,22680.0,18460.0,19440.0,21360.0,19050.0,17470.0,20400.0,17800.0,17270.0,19460.0,18070.0,17080.0,15950.0,18290.0
2022-02-06,18970.0,17000.0,17380.0,15680.0,16720.0,18290.0,17970.0,16410.0,18390.0,17250.0,17900.0,19200.0,15650.0,18490.0,18390.0,19840.0,14540.0,15620.0,17760.0,21500.0,22720.0,19450.0,19460.0,20550.0,19090.0,17380.0,20350.0,17780.0,16570.0,19710.0,17870.0,16570.0,15680.0,18340.0
2022-02-07,19060.0,17480.0,17050.0,15050.0,17650.0,17950.0,17810.0,16600.0,18230.0,17250.0,17670.0,18970.0,15470.0,18490.0,17350.0,19760.0,14510.0,14600.0,17820.0,21500.0,22650.0,18700.0,19130.0,21490.0,19720.0,17440.0,20060.0,17790.0,17100.0,19600.0,17820.0,16830.0,15550.0,18140.0
2022-02-08,19020.0,17190.0,16640.0,15050.0,17470.0,17950.0,17810.0,16520.0,18240.0,17040.0,16970.0,19260.0,15650.0,18420.0,17600.0,19520.0,14140.0,14600.0,17870.0,21500.0,22300.0,19440.0,19530.0,21440.0,19720.0,17350.0,19890.0,18170.0,17100.0,19310.0,17690.0,16780.0,15340.0,18190.0
2022-02-09,19380.0,17350.0,15890.0,15050.0,17470.0,18960.0,17780.0,16870.0,18140.0,17040.0,17320.0,19250.0,15420.0,18350.0,17160.0,19520.0,14140.0,14600.0,17640.0,21500.0,22300.0,18610.0,19170.0,21940.0,19600.0,17260.0,20060.0,17830.0,16950.0,19600.0,17960.0,16110.0,15740.0,18260.0
2022-02-10,19260.0,16980.0,15760.0,15050.0,17860.0,18090.0,17660.0,16870.0,17580.0,17170.0,16860.0,19310.0,15510.0,17970.0,17310.0,19520.0,14220.0,14510.0,17710.0,21620.0,22340.0,19030.0,18840.0,21840.0,19950.0,17650.0,20060.0,17820.0,16470.0,19090.0,17930.0,16210.0,15690.0,18100.0
2022-02-11,19310.0,16850.0,15310.0,14950.0,17290.0,18270.0,17660.0,16870.0,17890.0,17240.0,17020.0,18860.0,15420.0,17900.0,17420.0,19520.0,14190.0,14510.0,17470.0,20970.0,22300.0,19880.0,19140.0,21490.0,19600.0,17200.0,20430.0,17450.0,16300.0,19110.0,17800.0,16210.0,15300.0,18290.0
2022-02-12,19440.0,16510.0,16010.000000000002,15050.0,17290.0,18270.0,17500.0,16870.0,17820.0,17370.0,17150.0,18940.0,15300.0,17900.0,16480.0,19400.0,14280.0,14600.0,18060.0,21450.0,22020.0,18470.0,19130.0,20900.0,19280.0,16800.0,20590.0,17550.0,16440.0,19440.0,17930.0,16090.0,15250.0,18090.0
2022-02-13,19560.0,16640.0,16320.0,14780.0,17290.0,17940.0,17790.0,16990.0,17810.0,17430.0,16900.0,19180.0,15290.0,18120.0,16410.0,19300.0,14370.0,14510.0,18140.0,21450.0,22260.0,21160.0,19040.0,20900.0,19250.0,17090.0,21100.0,17550.0,16260.000000000002,19490.0,17800.0,16219.999999999998,15020.0,18150.0
2022-02-14,19310.0,15580.0,16030.000000000002,14610.0,17290.0,18270.0,17840.0,16990.0,18080.0,17690.0,17240.0,19070.0,16580.0,18170.0,17450.0,19300.0,14280.0,15120.0,18180.0,21600.0,22230.0,17720.0,19200.0,21490.0,19470.0,17020.0,20940.0,17310.0,16390.0,19140.0,17830.0,16160.0,15770.0,18290.0
2022-02-15,19980.0,15540.0,16030.000000000002,15070.0,17290.0,17950.0,17840.0,16720.0,18210.0,17650.0,17570.0,18660.0,16450.0,18030.0,17450.0,19300.0,14280.0,15030.0,18390.0,21080.0,21970.0,17600.0,19120.0,21490.0,19830.0,17210.0,20780.0,17470.0,16560.0,19070.0,17840.0,16100.000000000002,16440.0,18320.0
2022-02-16,19000.0,15500.0,16149.999999999998,14960.0,17730.0,17790.0,18530.0,16990.0,18270.0,17880.0,17570.0,18710.0,16530.0,18030.0,17560.0,18870.0,14280.0,15030.0,19080.0,21450.0,21970.0,18590.0,19110.0,21200.0,19750.0,17070.0,21150.0,17280.0,16610.0,19310.0,17770.0,16290.0,16440.0,18580.0
2022-02-17,18610.0,15700.0,15940.0,14690.0,17730.0,17790.0,18430.0,16990.0,18200.0,17880.0,17800.0,19270.0,16640.0,18110.0,17460.0,18410.0,14330.0,15030.0,19670.0,20500.0,21760.0,18510.0,19260.0,21200.0,19020.0,17220.0,20440.0,17150.0,16390.0,19870.0,17770.0,16020.0,16270.0,18280.0
2022-02-18,18480.0,15850.0,15900.0,14960.0,18490.0,17790.0,18290.0,16990.0,18280.0,17570.0,17420.0,18980.0,16810.0,18110.0,16790.0,18410.0,14280.0,15810.0,19670.0,21080.0,21450.0,19380.0,19540.0,21440.0,18690.0,16910.0,20090.0,16880.0,16610.0,19340.0,17880.0,16050.0,16500.0,18360.0
2022-02-19,18850.0,15740.0,16329.999999999998,15070.0,18730.0,17790.0,18570.0,16990.0,17980.0,17760.0,17530.0,18900.0,16830.0,17950.0,18120.0,18410.0,14280.0,15810.0,20250.0,21080.0,20780.0,18810.0,19720.0,20650.0,18030.0,16980.0,20310.0,17170.0,16690.0,19700.0,17880.0,16270.0,16840.0,18100.0
2022-02-20,18610.0,15850.0,15850.0,15330.0,17920.0,17790.0,18470.0,16960.0,17800.0,17870.0,17450.0,19110.0,17120.0,18150.0,16620.0,18410.0,14330.0,15810.0,21280.0,21450.0,21490.0,18670.0,19510.0,20100.0,18500.0,17140.0,20090.0,16890.0,16280.000000000002,20100.0,18300.0,16040.0,17740.0,18080.0
2022-02-21,17470.0,15940.0,15900.0,15330.0,16860.0,17790.0,18460.0,16970.0,18030.0,17470.0,17430.0,19000.0,16700.0,18370.0,18750.0,18410.0,14280.0,16690.0,20720.0,21640.0,21980.0,18480.0,19490.0,20190.0,19000.0,17010.0,19350.0,16850.0,16270.0,20050.0,17940.0,16050.0,18000.0,18450.0
2022-02-22,17800.0,15850.0,16570.0,15850.0,16730.0,17930.0,18600.0,16890.0,17900.0,17560.0,17570.0,19000.0,17000.0,18540.0,18970.0,18410.0,14280.0,15620.0,20350.0,21600.0,21830.0,17950.0,19790.0,20990.0,19000.0,17390.0,19350.0,16840.0,16870.0,20150.0,17940.0,16290.0,18710.0,18610.0
2022-02-23,17750.0,15842.857142857143,16030.000000000002,15850.0,16860.0,18340.0,19250.0,17050.0,17790.0,17380.0,17400.0,19580.0,16900.0,18660.0,19100.0,18410.0,14140.0,15620.0,21650.0,21600.0,21430.0,18480.0,19290.0,19560.0,18830.0,17320.0,19520.0,17010.0,16740.0,20580.0,17900.0,16400.0,19140.0,18430.0
2022-02-24,17130.0,15835.714285714286,15200.0,15850.0,17080.0,17930.0,18990.0,16940.0,17300.0,17430.0,17240.0,19220.0,17090.0,18740.0,19330.0,18500.0,14140.0,14650.0,21010.0,21600.0,21430.0,18320.0,19440.0,20250.0,18730.0,17310.0,19520.0,16860.0,16840.0,20890.0,17980.0,16400.0,18790.0,18350.0
2022-02-25,17080.0,15828.57142857143,15080.0,16070.0,16680.0,17930.0,18940.0,16850.0,17300.0,17510.0,16800.0,19070.0,17350.0,18740.0,18890.0,18950.0,14140.0,15620.0,21460.0,21600.0,21430.0,18050.0,19550.0,19970.0,19000.0,17430.0,19520.0,16900.0,17850.0,20420.0,17830.0,16410.0,19420.0,18060.0
2022-02-26,16610.0,15821.42857142857,15090.0,16980.0,16680.0,17930.0,18440.0,16990.0,17470.0,17610.0,17290.0,19300.0,17230.0,18740.0,18330.0,18950.0,14140.0,14480.0,21140.0,21040.0,20950.0,18320.0,19860.0,20900.0,19000.0,17600.0,19520.0,16980.0,18430.0,21040.0,17910.0,16530.0,19480.0,18550.0
2022-02-27,16510.0,15814.285714285714,15250.0,16870.0,16970.0,17930.0,18450.0,16980.0,17350.0,17360.0,17210.0,19200.0,17230.0,18740.0,17630.0,18950.0,14000.0,15330.0,20490.0,21600.0,22460.0,18750.0,19480.0,20120.0,18540.0,17710.0,19520.0,16640.0,17870.0,20990.0,18230.0,16460.0,19140.0,17900.0
2022-02-28,16120.000000000002,15807.142857142857,15300.0,16980.0,17650.0,17930.0,18520.0,17000.0,17360.0,17380.0,17370.0,19140.0,17060.0,18740.0,17750.0,19650.0,14280.0,15560.0,20100.0,21600.0,21260.0,18400.0,19620.0,20910.0,19090.0,17790.0,19700.0,16850.0,18230.0,21190.0,18130.0,16230.0,18900.0,18540.0
2022-03-01,15860.0,15800.0,15110.0,16980.0,17510.0,18280.0,18260.0,16900.0,17520.0,17530.0,17110.0,19220.0,17040.0,18860.0,18800.0,19650.0,14140.0,15470.0,20890.0,21600.0,20790.0,19410.0,19590.0,21600.0,18970.0,17410.0,19700.0,16580.0,18510.0,21520.0,17750.0,16270.0,18550.0,18140.0
2022-03-02,15770.0,15792.857142857143,14970.0,17220.0,16219.999999999998,18280.0,18360.0,16820.0,17480.0,17380.0,16910.0,19270.0,17030.0,18760.0,19270.0,20550.0,14160.0,14480.0,20720.0,21070.0,20790.0,18750.0,19570.0,21470.0,19090.0,17360.0,19700.0,16520.0,18790.0,21810.0,17670.0,16250.0,18570.0,18130.0
2022-03-03,15910.0,15785.714285714286,15470.0,17370.0,16219.999999999998,18280.0,17800.0,16820.0,17560.0,17710.0,16900.0,19320.0,17260.0,18760.0,18690.0,20550.0,14140.0,14380.0,21090.0,21780.0,20790.0,19550.0,19510.0,21000.0,19260.0,17620.0,19860.0,16219.999999999998,18460.0,21990.0,17510.0,16740.0,19490.0,18030.0
2022-03-04,15910.0,15778.57142857143,15100.0,17450.0,16850.0,18280.0,17950.0,16910.0,17570.0,17420.0,16920.0,19530.0,17180.0,18690.0,18840.0,20550.0,14140.0,15580.0,21100.0,21780.0,20360.0,18940.0,19350.0,22140.0,19260.0,17080.0,19860.0,16350.000000000002,19240.0,22110.0,17240.0,16320.0,20190.0,17870.0
2022-03-05,15860.0,15771.42857142857,15090.0,18730.0,16500.0,17960.0,17940.0,16910.0,17470.0,17600.0,17210.0,19550.0,17280.0,18690.0,19690.0,20550.0,14140.0,15580.0,21050.0,20310.0,19970.0,19290.0,19660.0,20720.0,18720.0,17350.0,19800.0,16620.0,18970.0,22440.0,17350.0,16440.0,20310.0,17660.0
2022-03-06,15630.0,15764.285714285714,15250.0,19660.0,16990.0,17790.0,17540.0,16910.0,17430.0,17450.0,17130.0,19350.0,17440.0,18690.0,20360.0,20940.0,14280.0,15580.0,20980.0,21600.0,20360.0,19040.0,19230.0,20240.0,18910.0,17250.0,19490.0,16590.0,18660.0,22070.0,17180.0,16430.0,19490.0,17570.0
2022-03-07,15440.0,15757.142857142857,15290.0,19900.0,17440.0,18280.0,17870.0,16920.0,17420.0,17500.0,17020.0,19430.0,17540.0,18830.0,20630.0,20940.0,14280.0,15580.0,21020.0,21070.0,20360.0,19950.0,19550.0,21800.0,19590.0,17250.0,19490.0,16540.0,19830.0,22081.56862745098,17230.0,16550.0,19290.0,17670.0
2022-03-08,15610.0,15750.0,15090.0,19900.0,17250.0,18280.0,19240.0,17020.0,17480.0,17660.0,16900.0,19740.0,17900.0,19010.0,20910.0,23130.0,14280.0,14600.0,20780.0,21070.0,20360.0,20520.0,19270.0,21890.0,19590.0,17140.0,19490.0,16790.0,19640.0,22093.13725490196,17340.0,16530.0,19280.0,17830.0
2022-03-09,15580.0,15970.0,14910.0,19270.0,17440.0,18280.0,19220.0,17110.0,17320.0,17550.0,16660.0,19530.0,17950.0,18940.0,22840.0,24140.0,14280.0,14000.0,20980.0,21250.0,20390.0,20410.0,19590.0,21460.0,19590.0,17520.0,19490.0,17000.0,19720.0,22104.70588235294,17590.0,16230.0,19430.0,17920.0
2022-03-10,15430.0,15640.0,14890.0,19290.0,17030.0,18280.0,17750.0,17150.0,17460.0,17590.0,16950.0,19860.0,17660.0,18870.0,22650.0,24730.0,14420.0,15320.0,20930.0,21070.0,20720.0,21870.0,19890.0,21090.0,19590.0,17140.0,19490.0,17050.0,19380.0,22116.274509803923,17290.0,16840.0,18850.0,17920.0
2022-03-11,15380.0,15600.0,14910.0,19290.0,17540.0,18280.0,17710.0,17070.0,17630.0,17580.0,16920.0,19860.0,17860.0,18870.0,23070.0,24798.0,14420.0,15210.0,20930.0,22230.0,21230.0,20820.0,19870.0,21250.0,19830.0,17230.0,19490.0,17250.0,19710.0,22127.843137254902,17280.0,16620.0,19420.0,17830.0
2022-03-12,15350.0,15710.0,14850.0,20460.0,17580.0,18280.0,17440.0,17260.0,17780.0,17500.0,16880.0,20020.0,17120.0,19010.0,21620.0,24866.0,14420.0,15930.0,20530.0,22420.0,21330.0,21730.0,20010.0,20360.0,19800.0,17040.0,19490.0,17480.0,20140.0,22139.41176470588,17390.0,16620.0,19190.0,17880.0
2022-03-13,15350.0,16040.0,15170.0,20110.0,17580.0,18280.0,17330.0,17150.0,17840.0,17550.0,17070.0,19940.0,17110.0,18940.0,22330.0,24934.0,14420.0,16270.0,20270.0,21960.0,21030.0,21250.0,20120.0,21290.0,19150.0,17050.0,19490.0,17940.0,19530.0,22150.980392156864,17270.0,16690.0,19150.0,17860.0
2022-03-14,15480.0,15450.0,14700.0,21820.0,16140.0,18280.0,16600.0,16810.0,17610.0,17660.0,17010.0,20700.0,17920.0,19020.0,22380.0,25002.0,14180.0,15930.0,20360.0,21360.0,21390.0,21820.0,20420.0,20890.0,19640.0,17080.0,19490.0,18100.0,19710.0,22162.549019607843,17480.0,16740.0,19520.0,17790.0
2022-03-15,15330.0,16100.0,14820.0,22250.0,16140.0,18600.0,17190.0,17140.0,17540.0,17440.0,17120.0,20930.0,17260.0,18960.0,21830.0,25070.0,14230.0,14980.0,20090.0,21960.0,21170.0,22060.0,20360.0,21310.0,20270.0,17260.0,19490.0,18510.0,19800.0,22174.117647058825,17100.0,16520.0,19150.0,17790.0
